app_id,GOOD,BAD,app_date,disp_income,occ_code,cust_age,time_emp,res_indicator,I_01,I_02,I_03,I_04,D_01,ER_01,ER_02,I_05,D_02,I_06,P_01,S_01,CA_03,CA_02,CA_01,S_02,target,income_to_age_ratio,employment_ratio,age_group,income_group
-6216.0,,,4-Jul-20,0.0,8,33.0,1.0,2,,350.0,15.0,1.0,74.0,,5.0,,,0.002319872,37.9609375,1.0,1.0,0.0,2,0.0,1,0.0,0.0625,26-35,very_low
-6386.0,,,4-Jul-20,800.0,14,31.0,1.0,2,,1750.0,10.0,1.0,1.0,,1.0,,124.0,0.098972427,28.8984375,1.0,1.0,80.0,2,2.0,1,25.0,0.07142857142857142,26-35,very_low
6429.0,1.0,0.0,4-Jul-20,0.0,14,30.0,1.0,2,,,8.0,1.0,,,,,,0.602839073,28.36328125,,1.0,0.0,2,-1.0,2,0.0,0.07692307692307693,26-35,very_low
6294.0,1.0,0.0,4-Jul-20,0.0,14,19.0,1.0,1,,,8.0,1.0,0.0,,0.0,,,0.094405542,39.3046875,1.0,1.0,0.0,2,0.0,2,0.0,0.5,18-25,very_low
6412.0,1.0,0.0,4-Jul-20,0.0,6,20.0,1.0,2,1.0,600.0,5.0,1.0,25.0,,0.0,,217.0,0.0,63.8359375,2.0,1.0,0.0,2,1.0,2,0.0,0.3333333333333333,18-25,very_low
-6387.0,,,4-Jul-20,1.0,4,18.0,1.0,1,1.0,,2.0,1.0,,27.0,,15.0,,0.0,67.390625,,1.0,0.0,2,-1.0,1,0.05263157894736842,1.0,18-25,very_low
-6391.0,,,4-Jul-20,0.0,4,19.0,0.0,3,1.0,,4.0,1.0,1169.0,,,,,0.0,19.2421875,1.0,1.0,0.0,2,2.0,1,0.0,0.0,18-25,very_low
6482.0,1.0,0.0,4-Jul-20,0.0,4,21.0,1.0,1,,,12.0,,30.0,,3.0,,,0.037439519,68.78125,1.0,0.0,,4,0.0,2,0.0,0.25,18-25,very_low
-6360.0,,,4-Jul-20,0.0,3,22.0,1.0,1,2.0,250.0,2.0,,0.0,21.0,4.0,16.0,124.0,0.4419703,59.3984375,1.0,0.0,,4,1.0,1,0.0,0.2,18-25,very_low
-6228.0,,,4-Jul-20,0.0,11,24.0,1.0,3,,,,,,,,,,0.406694244,47.859375,1.0,0.0,,4,0.0,1,0.0,0.14285714285714285,18-25,very_low
-6435.0,,,4-Jul-20,0.0,1,18.0,0.0,1,,,,,,,,,,0.014702675,31.45703125,1.0,0.0,,4,1.0,1,0.0,0.0,18-25,very_low
-6284.0,,,4-Jul-20,0.0,7,30.0,1.0,0,,,,,,,,,,0.088570433,79.125,1.0,0.0,,4,1.0,1,0.0,0.07692307692307693,26-35,very_low
-6281.0,,,4-Jul-20,1.0,1,20.0,2.0,2,,,,,,,,,,0.424820298,67.4375,1.0,0.0,,4,0.0,1,0.047619047619047616,0.6666666666666666,18-25,very_low
-6272.0,,,4-Jul-20,0.0,14,17.0,1.0,1,,,,,,,0.0,,,0.0,59.2109375,1.0,0.0,,4,0.0,1,0.0,,18-25,very_low
-6270.0,,,4-Jul-20,0.0,7,16.0,1.0,1,,,,,,,,,,0.0,80.53125,1.0,0.0,,4,0.0,1,0.0,-1.0,18-25,very_low
-6288.0,,,4-Jul-20,0.0,14,18.0,1.0,1,,,,,,6.0,0.0,19.0,,0.069267341,72.78125,,0.0,,4,-1.0,1,0.0,1.0,18-25,very_low
-6262.0,,,4-Jul-20,1.0,4,17.0,1.0,1,,,,,,,,,,1.096787415,46.0703125,1.0,0.0,,4,0.0,1,0.05555555555555555,,18-25,very_low
6241.0,1.0,0.0,4-Jul-20,0.0,2,18.0,1.0,1,,,,,,,0.0,,,0.0,61.3046875,1.0,0.0,,4,0.0,2,0.0,1.0,18-25,very_low
6472.0,1.0,0.0,4-Jul-20,260.0,14,20.0,,2,,,,,,,,,,0.0,22.671875,,0.0,,4,-1.0,2,12.380952380952381,,18-25,very_low
6460.0,1.0,0.0,4-Jul-20,0.0,14,22.0,,2,,,,,,,,,,0.0,,,0.0,,4,-1.0,2,0.0,,18-25,very_low
6454.0,1.0,0.0,4-Jul-20,1.0,14,22.0,,3,,,,,,,,,,0.0,,,0.0,,3,-1.0,2,0.043478260869565216,,18-25,very_low
6415.0,1.0,0.0,4-Jul-20,1.0,8,21.0,,2,,,,,,,,,,0.0,56.3359375,,0.0,,4,-1.0,2,0.045454545454545456,,18-25,very_low
-6403.0,,,4-Jul-20,0.0,4,18.0,1.0,1,,,,,,,,,,0.0,77.578125,,0.0,,4,-1.0,1,0.0,1.0,18-25,very_low
6365.0,1.0,0.0,4-Jul-20,0.0,3,18.0,1.0,3,,,,,,,,,,0.152069849,56.4765625,,0.0,,4,-1.0,2,0.0,1.0,18-25,very_low
6317.0,1.0,0.0,4-Jul-20,1.0,14,18.0,0.0,1,,,50.0,1.0,,6.0,0.0,18.0,,0.0,78.28125,,1.0,0.0,2,-1.0,2,0.05263157894736842,0.0,18-25,very_low
-6357.0,,,4-Jul-20,1.0,8,18.0,1.0,1,,,,,,,,,,0.0,,,0.0,,3,-1.0,1,0.05263157894736842,1.0,18-25,very_low
-6349.0,,,4-Jul-20,0.0,12,18.0,1.0,2,,,,,,,,,,0.0,,,0.0,,3,-1.0,1,0.0,1.0,18-25,very_low
6209.0,1.0,0.0,4-Jul-20,0.0,8,19.0,0.0,1,,,108.0,,0.0,6.0,0.0,26.0,,0.105726486,82.75,1.0,0.0,,4,0.0,2,0.0,0.0,18-25,very_low
6286.0,1.0,0.0,4-Jul-20,0.0,8,20.0,1.0,1,1.0,,4.0,1.0,37.0,10.0,2.0,19.0,,0.0,57.0625,,1.0,0.0,2,-1.0,2,0.0,0.3333333333333333,18-25,very_low
6295.0,1.0,0.0,4-Jul-20,800.0,9,21.0,,1,,,,,,,,,,0.0,,,0.0,,3,-1.0,2,36.36363636363637,,18-25,very_low
6201.0,0.0,1.0,4-Jul-20,1.0,14,21.0,1.0,1,,1650.0,19.0,2.0,1.0,4.0,3.0,105.0,681.0,0.0,64.484375,1.0,2.0,0.0,2,0.0,0,0.045454545454545456,0.25,18-25,very_low
6410.0,1.0,0.0,4-Jul-20,0.0,5,18.0,1.0,1,1.0,250.0,2.0,1.0,,23.0,0.0,21.0,,0.067702525,72.140625,1.0,1.0,38.0,2,-1.0,2,0.0,1.0,18-25,very_low
6446.0,0.0,1.0,4-Jul-20,0.0,5,18.0,1.0,1,2.0,,6.0,1.0,0.0,27.0,,67.0,,0.146837195,46.4296875,1.0,1.0,0.0,2,2.0,0,0.0,1.0,18-25,very_low
6185.0,0.0,1.0,4-Jul-20,0.0,14,18.0,1.0,1,,,10.0,1.0,0.0,15.0,1.0,60.0,,0.032675011,70.640625,2.0,1.0,0.0,1,0.0,0,0.0,1.0,18-25,very_low
6466.0,0.0,1.0,4-Jul-20,0.0,2,18.0,1.0,1,,,8.0,1.0,,12.0,0.0,60.0,,0.217302699,71.9375,,1.0,0.0,2,-1.0,0,0.0,1.0,18-25,very_low
6296.0,0.0,1.0,4-Jul-20,0.0,14,18.0,1.0,1,,,9.0,1.0,,8.0,0.0,57.0,,0.04314245,62.7890625,,1.0,0.0,2,-1.0,0,0.0,1.0,18-25,very_low
6388.0,1.0,0.0,4-Jul-20,1.0,12,18.0,,1,,,,,,9.0,0.0,23.0,,0.0,75.109375,,0.0,,4,-1.0,2,0.05263157894736842,,18-25,very_low
6341.0,0.0,1.0,4-Jul-20,260.0,14,19.0,1.0,1,1.0,,3.0,2.0,,15.0,1.0,45.0,,0.515263224,44.015625,1.0,2.0,0.0,2,2.0,0,13.0,0.5,18-25,very_low
6413.0,0.0,1.0,4-Jul-20,0.0,14,19.0,1.0,1,,,11.0,1.0,,8.0,,36.0,,0.0,78.953125,,1.0,0.0,2,-1.0,0,0.0,0.5,18-25,very_low
6476.0,1.0,0.0,4-Jul-20,0.0,3,18.0,1.0,1,1.0,350.0,5.0,1.0,,11.0,0.0,23.0,0.0,0.236915459,53.2734375,,1.0,0.0,2,-1.0,2,0.0,1.0,18-25,very_low
6238.0,0.0,1.0,4-Jul-20,0.0,3,19.0,1.0,1,,,15.0,1.0,1.0,6.0,2.0,32.0,,0.17111548,85.515625,2.0,1.0,0.0,2,0.0,0,0.0,0.5,18-25,very_low
6187.0,0.0,1.0,4-Jul-20,0.0,1,18.0,1.0,1,1.0,,3.0,2.0,,5.0,2.0,30.0,,0.078506566,63.5703125,1.0,2.0,0.0,2,0.0,0,0.0,1.0,18-25,very_low
6188.0,0.0,1.0,4-Jul-20,0.0,14,18.0,1.0,1,,,23.0,1.0,,19.0,,22.0,,0.0,82.703125,1.0,1.0,4.0,2,0.0,0,0.0,1.0,18-25,very_low
6477.0,0.0,1.0,4-Jul-20,0.0,14,18.0,1.0,2,1.0,,3.0,,,16.0,1.0,23.0,,0.0,69.3125,,0.0,,4,-1.0,0,0.0,1.0,18-25,very_low
6400.0,0.0,1.0,4-Jul-20,0.0,10,19.0,1.0,1,,,35.0,1.0,,26.0,,21.0,,0.060278499,73.75,,1.0,0.0,2,-1.0,0,0.0,0.5,18-25,very_low
6200.0,0.0,1.0,4-Jul-20,1.0,14,18.0,1.0,1,,,,,,10.0,,13.0,,0.0,58.078125,1.0,0.0,,4,0.0,0,0.05263157894736842,1.0,18-25,very_low
6290.0,1.0,0.0,4-Jul-20,0.0,14,20.0,1.0,1,,,16.0,1.0,0.0,8.0,2.0,46.0,,0.0,69.578125,,1.0,0.0,2,-1.0,2,0.0,0.3333333333333333,18-25,very_low
6298.0,1.0,0.0,4-Jul-20,0.0,14,18.0,1.0,1,2.0,1250.0,2.0,2.0,,21.0,0.0,28.0,310.0,0.0,71.71875,1.0,2.0,165.0,2,2.0,2,0.0,1.0,18-25,very_low
6379.0,0.0,1.0,4-Jul-20,940.0,3,23.0,1.0,1,,,12.0,1.0,,7.0,5.0,15.0,,0.0,63.4921875,1.0,1.0,253.0,2,3.0,0,39.166666666666664,0.16666666666666666,18-25,very_low
6364.0,0.0,1.0,4-Jul-20,0.0,1,18.0,1.0,1,1.0,,3.0,,30.0,5.0,,14.0,,0.0,54.5390625,1.0,0.0,,4,1.0,0,0.0,1.0,18-25,very_low
6478.0,0.0,1.0,4-Jul-20,0.0,14,18.0,1.0,1,,,,,,6.0,0.0,14.0,,0.051610181,68.921875,1.0,0.0,,4,0.0,0,0.0,1.0,18-25,very_low
6437.0,0.0,1.0,4-Jul-20,0.0,14,18.0,1.0,1,,,,,,14.0,0.0,14.0,,0.742645096,66.109375,1.0,0.0,,4,0.0,0,0.0,1.0,18-25,very_low
6339.0,0.0,1.0,4-Jul-20,0.0,2,18.0,0.0,1,1.0,50.0,2.0,2.0,,5.0,0.0,9.0,,0.050887103,56.0703125,1.0,2.0,0.0,2,-1.0,0,0.0,0.0,18-25,very_low
6226.0,0.0,1.0,4-Jul-20,1.0,14,20.0,1.0,1,1.0,,4.0,1.0,,19.0,4.0,7.0,,0.052927248,53.7890625,1.0,1.0,0.0,2,0.0,0,0.047619047619047616,0.3333333333333333,18-25,very_low
6402.0,0.0,1.0,4-Jul-20,0.0,14,22.0,3.0,1,,1200.0,97.0,2.0,,,,7.0,,0.0,44.5859375,1.0,1.0,438.0,2,-1.0,0,0.0,0.6,18-25,very_low
6444.0,0.0,1.0,4-Jul-20,0.0,14,19.0,1.0,1,,,,,,18.0,0.0,4.0,,0.206578786,47.0625,1.0,0.0,,4,0.0,0,0.0,0.5,18-25,very_low
6285.0,1.0,0.0,4-Jul-20,0.0,14,18.0,1.0,1,1.0,,5.0,1.0,0.0,28.0,,45.0,,0.0,72.328125,,1.0,0.0,2,-1.0,2,0.0,1.0,18-25,very_low
6332.0,0.0,1.0,4-Jul-20,0.0,4,18.0,1.0,1,,,10.0,1.0,45.0,2.0,1.0,4.0,,0.070706492,83.90625,1.0,1.0,0.0,2,0.0,0,0.0,1.0,18-25,very_low
6423.0,0.0,1.0,4-Jul-20,0.0,3,22.0,1.0,2,1.0,500.0,4.0,1.0,,,,3.0,0.0,0.301676218,58.5625,2.0,1.0,71.0,2,2.0,0,0.0,0.2,18-25,very_low
6214.0,0.0,1.0,4-Jul-20,1.0,12,19.0,1.0,1,,,11.0,1.0,24.0,0.0,0.0,2.0,,0.493982225,55.53125,1.0,1.0,0.0,2,0.0,0,0.05,0.5,18-25,very_low
6404.0,0.0,1.0,4-Jul-20,0.0,14,19.0,1.0,1,,,,,,3.0,,2.0,,0.177745413,70.0,1.0,0.0,,4,1.0,0,0.0,0.5,18-25,very_low
6480.0,0.0,1.0,4-Jul-20,0.0,14,19.0,0.0,1,,,,,,0.0,,2.0,,0.03480658,50.7421875,,0.0,,4,-1.0,0,0.0,0.0,18-25,very_low
6316.0,0.0,1.0,4-Jul-20,0.0,1,19.0,1.0,1,,,12.0,,,0.0,0.0,,,0.020208458,60.828125,,0.0,,4,-1.0,0,0.0,0.5,18-25,very_low
6213.0,0.0,1.0,4-Jul-20,260.0,1,19.0,1.0,1,,,8.0,4.0,0.0,,1.0,,,0.448862753,62.640625,1.0,4.0,45.0,2,0.0,0,13.0,0.5,18-25,very_low
6297.0,0.0,1.0,4-Jul-20,0.0,3,20.0,0.0,2,,,38.0,1.0,,,,,,0.232129005,57.2265625,2.0,1.0,0.0,2,1.0,0,0.0,0.0,18-25,very_low
-6240.0,,,4-Jul-20,0.0,7,20.0,1.0,1,,250.0,21.0,2.0,,23.0,3.0,65.0,247.0,0.332273004,61.1015625,2.0,2.0,0.0,1,0.0,1,0.0,0.3333333333333333,18-25,very_low
6234.0,0.0,1.0,4-Jul-20,0.0,8,20.0,0.0,1,,,11.0,1.0,71.0,,2.0,,,0.581653116,43.65625,1.0,1.0,0.0,2,0.0,0,0.0,0.0,18-25,very_low
6481.0,0.0,1.0,4-Jul-20,1.0,14,18.0,1.0,1,,950.0,8.0,1.0,,,,,,0.0,32.5390625,1.0,1.0,859.0,2,-1.0,0,0.05263157894736842,1.0,18-25,very_low
6434.0,0.0,1.0,4-Jul-20,1.0,1,20.0,1.0,1,2.0,,1.0,1.0,0.0,,3.0,,,0.042340003,54.8203125,1.0,1.0,0.0,2,1.0,0,0.047619047619047616,0.3333333333333333,18-25,very_low
6299.0,0.0,1.0,4-Jul-20,1200.0,2,34.0,,2,,,18.0,,1.0,,,,,0.087767468,52.015625,1.0,0.0,,4,1.0,0,34.285714285714285,,26-35,very_low
6307.0,0.0,1.0,4-Jul-20,0.0,13,18.0,1.0,1,,,6.0,,,,0.0,,,0.087881193,31.8125,,0.0,,4,-1.0,0,0.0,1.0,18-25,very_low
6336.0,0.0,1.0,4-Jul-20,0.0,14,19.0,1.0,1,1.0,100.0,4.0,,45.0,,1.0,,124.0,0.510663472,34.890625,,0.0,,4,-1.0,0,0.0,0.5,18-25,very_low
6455.0,0.0,1.0,4-Jul-20,220.0,14,18.0,,2,,,,,,,,,,0.556636723,,,0.0,,4,-1.0,0,11.578947368421053,,18-25,very_low
6321.0,0.0,1.0,4-Jul-20,0.0,1,18.0,1.0,3,,,,,,,,,,0.056371244,66.765625,,0.0,,4,-1.0,0,0.0,1.0,18-25,very_low
6439.0,0.0,1.0,4-Jul-20,0.0,14,18.0,,2,,,,,,,,,,0.0,23.3515625,,0.0,,4,-1.0,0,0.0,,18-25,very_low
6301.0,0.0,1.0,4-Jul-20,0.0,12,22.0,1.0,2,,,,,,,,,,0.000982151,25.49609375,,0.0,,4,-1.0,0,0.0,0.2,18-25,very_low
6484.0,0.0,1.0,4-Jul-20,0.0,14,25.0,1.0,1,,,,,,,,,,0.0,,,0.0,,3,-1.0,0,0.0,0.125,18-25,very_low
-6761.0,,,5-Jul-20,0.0,14,18.0,0.0,1,1.0,1250.0,2.0,,,4.0,0.0,71.0,,0.0,66.5,1.0,0.0,,4,1.0,1,0.0,0.0,18-25,very_low
-6756.0,,,5-Jul-20,0.0,4,19.0,1.0,3,,,19.0,1.0,,5.0,3.0,56.0,,0.08569978,57.3203125,1.0,0.0,,1,1.0,1,0.0,0.5,18-25,very_low
6653.0,1.0,0.0,5-Jul-20,1.0,2,19.0,1.0,1,,,12.0,2.0,,14.0,0.0,50.0,,0.174689455,77.84375,,1.0,0.0,2,-1.0,2,0.05,0.5,18-25,very_low
6683.0,1.0,0.0,5-Jul-20,0.0,1,18.0,1.0,1,1.0,,3.0,1.0,,20.0,0.0,48.0,,0.031161381,85.34375,,1.0,0.0,2,-1.0,2,0.0,1.0,18-25,very_low
-6555.0,,,5-Jul-20,960.0,5,30.0,1.0,1,,2950.0,8.0,,126.0,8.0,,46.0,2760.0,0.149724775,73.65625,,0.0,,4,-1.0,1,30.967741935483872,0.07692307692307693,26-35,very_low
6487.0,1.0,0.0,5-Jul-20,0.0,6,19.0,1.0,1,,,,,,4.0,,45.0,,0.041110219,61.2265625,1.0,0.0,,4,0.0,2,0.0,0.5,18-25,very_low
6698.0,1.0,0.0,5-Jul-20,0.0,5,19.0,0.0,1,,,,,,6.0,0.0,44.0,,0.0,83.703125,1.0,0.0,,4,0.0,2,0.0,0.0,18-25,very_low
6494.0,1.0,0.0,5-Jul-20,0.0,11,18.0,1.0,1,1.0,350.0,3.0,,,18.0,0.0,41.0,0.0,0.0,73.625,1.0,0.0,,4,0.0,2,0.0,1.0,18-25,very_low
6739.0,1.0,0.0,5-Jul-20,0.0,11,18.0,1.0,1,,,,,,3.0,2.0,42.0,,0.073853455,20.87890625,,0.0,,4,-1.0,2,0.0,1.0,18-25,very_low
6583.0,1.0,0.0,5-Jul-20,1.0,12,18.0,1.0,1,,,,,,17.0,0.0,40.0,,0.093587877,70.296875,,0.0,,4,-1.0,2,0.05263157894736842,1.0,18-25,very_low
6676.0,1.0,0.0,5-Jul-20,1.0,14,18.0,1.0,1,,250.0,9.0,2.0,,17.0,0.0,35.0,,0.0,78.40625,1.0,2.0,0.0,2,-1.0,2,0.05263157894736842,1.0,18-25,very_low
-6755.0,,,5-Jul-20,0.0,1,19.0,1.0,1,,1050.0,6.0,1.0,0.0,13.0,0.0,37.0,341.0,0.042716847,62.234375,,1.0,0.0,2,-1.0,1,0.0,0.5,18-25,very_low
-6757.0,,,5-Jul-20,0.0,6,18.0,1.0,1,,,,,,25.0,,36.0,,0.208024785,66.3125,,0.0,,4,-1.0,1,0.0,1.0,18-25,very_low
6553.0,1.0,0.0,5-Jul-20,0.0,1,18.0,1.0,1,,,23.0,1.0,,20.0,0.0,34.0,,0.416612973,60.96875,,1.0,0.0,2,-1.0,2,0.0,1.0,18-25,very_low
6520.0,1.0,0.0,5-Jul-20,0.0,1,19.0,1.0,1,,50.0,20.0,1.0,,,,35.0,,0.15938731,57.109375,,1.0,0.0,2,-1.0,2,0.0,0.5,18-25,very_low
6670.0,1.0,0.0,5-Jul-20,0.0,1,18.0,1.0,1,,,,,,13.0,0.0,33.0,,0.048829083,65.15625,,0.0,,4,-1.0,2,0.0,1.0,18-25,very_low
6717.0,1.0,0.0,5-Jul-20,0.0,8,19.0,1.0,1,,,10.0,1.0,0.0,17.0,2.0,33.0,,0.065173859,73.25,,1.0,0.0,2,4.0,2,0.0,0.5,18-25,very_low
-6501.0,,,5-Jul-20,1.0,4,18.0,1.0,0,,,26.0,1.0,,,,32.0,,0.017127768,67.8125,1.0,1.0,0.0,1,0.0,1,0.05263157894736842,1.0,18-25,very_low
6597.0,1.0,0.0,5-Jul-20,1.0,10,19.0,0.0,1,,500.0,7.0,1.0,,6.0,0.0,32.0,0.0,0.061075683,28.26953125,,1.0,0.0,2,-1.0,2,0.05,0.0,18-25,very_low
6505.0,1.0,0.0,5-Jul-20,1.0,2,18.0,1.0,1,,,,,,17.0,,31.0,,0.0,72.515625,1.0,0.0,,4,0.0,2,0.05263157894736842,1.0,18-25,very_low
-6677.0,,,5-Jul-20,0.0,10,18.0,1.0,1,1.0,50.0,3.0,1.0,,3.0,,29.0,,0.044858558,51.15625,,1.0,0.0,2,-1.0,1,0.0,1.0,18-25,very_low
6680.0,1.0,0.0,5-Jul-20,0.0,2,18.0,1.0,1,,,,,,9.0,0.0,29.0,,0.202704345,75.0625,,0.0,,4,-1.0,2,0.0,1.0,18-25,very_low
-6548.0,,,5-Jul-20,1.0,14,18.0,1.0,1,,,,,,27.0,2.0,28.0,,0.0,41.453125,,0.0,,4,-1.0,1,0.05263157894736842,1.0,18-25,very_low
-6734.0,,,5-Jul-20,0.0,14,23.0,5.0,1,,500.0,13.0,3.0,0.0,19.0,4.0,28.0,0.0,0.01392861,81.40625,,1.0,0.0,2,-1.0,1,0.0,0.8333333333333334,18-25,very_low
6569.0,1.0,0.0,5-Jul-20,0.0,14,18.0,1.0,1,,,20.0,1.0,,24.0,0.0,27.0,,0.052539026,55.59375,1.0,1.0,0.0,2,0.0,2,0.0,1.0,18-25,very_low
-6688.0,,,5-Jul-20,0.0,5,19.0,1.0,1,,,21.0,1.0,,22.0,0.0,24.0,,0.13235509,56.0078125,1.0,1.0,0.0,2,0.0,1,0.0,0.5,18-25,very_low
-6696.0,,,5-Jul-20,0.0,8,18.0,1.0,1,1.0,,4.0,1.0,,20.0,0.0,25.0,,0.0,81.5625,,1.0,0.0,2,-1.0,1,0.0,1.0,18-25,very_low
6526.0,1.0,0.0,5-Jul-20,0.0,11,18.0,0.0,1,,,23.0,1.0,,13.0,,24.0,,0.026330507,67.046875,,1.0,0.0,2,-1.0,2,0.0,0.0,18-25,very_low
6635.0,1.0,0.0,5-Jul-20,0.0,6,19.0,1.0,2,,,74.0,2.0,,1.0,0.0,22.0,,0.102482632,64.296875,1.0,1.0,442.0,2,-1.0,2,0.0,0.5,18-25,very_low
6619.0,1.0,0.0,5-Jul-20,0.0,6,19.0,0.0,3,,,34.0,1.0,,13.0,1.0,22.0,,0.0,76.25,,1.0,0.0,2,-1.0,2,0.0,0.0,18-25,very_low
6535.0,1.0,0.0,5-Jul-20,0.0,12,20.0,1.0,1,,250.0,17.0,1.0,,16.0,3.0,22.0,0.0,0.0,82.0,1.0,1.0,0.0,2,2.0,2,0.0,0.3333333333333333,18-25,very_low
-6626.0,,,5-Jul-20,1.0,2,18.0,1.0,1,,,,,,9.0,,23.0,,0.0,77.703125,,0.0,,4,-1.0,1,0.05263157894736842,1.0,18-25,very_low
-6632.0,,,5-Jul-20,0.0,12,18.0,1.0,1,,,31.0,1.0,,5.0,1.0,21.0,,0.053327786,80.8125,1.0,1.0,0.0,2,0.0,1,0.0,1.0,18-25,very_low
6736.0,1.0,0.0,5-Jul-20,0.0,2,18.0,1.0,1,,,20.0,1.0,,16.0,0.0,21.0,,0.192996072,67.265625,,1.0,0.0,2,-1.0,2,0.0,1.0,18-25,very_low
6531.0,1.0,0.0,5-Jul-20,0.0,14,19.0,1.0,1,,150.0,6.0,,0.0,14.0,0.0,22.0,125.0,0.0,78.90625,,0.0,,4,2.0,2,0.0,0.5,18-25,very_low
-6604.0,,,5-Jul-20,0.0,1,18.0,0.0,3,,,,,,17.0,0.0,19.0,,0.003610209,68.96875,,0.0,,4,-1.0,1,0.0,0.0,18-25,very_low
6603.0,1.0,0.0,5-Jul-20,0.0,3,18.0,1.0,1,,,31.0,1.0,,2.0,0.0,21.0,,0.063155903,50.390625,,1.0,0.0,2,-1.0,2,0.0,1.0,18-25,very_low
6725.0,1.0,0.0,5-Jul-20,0.0,14,19.0,1.0,1,,,,,,6.0,2.0,20.0,,0.028061985,78.359375,1.0,0.0,,4,0.0,2,0.0,0.5,18-25,very_low
6754.0,1.0,0.0,5-Jul-20,0.0,5,18.0,1.0,1,,,,,,6.0,0.0,18.0,,0.063606045,78.265625,,0.0,,4,-1.0,2,0.0,1.0,18-25,very_low
-6534.0,,,5-Jul-20,0.0,3,20.0,1.0,1,,,14.0,3.0,55.0,12.0,3.0,20.0,,0.424336921,65.765625,1.0,3.0,0.0,1,-1.0,1,0.0,0.3333333333333333,18-25,very_low
6701.0,1.0,0.0,5-Jul-20,0.0,11,18.0,1.0,1,,,,,,13.0,0.0,17.0,,0.0,85.6875,1.0,0.0,,4,1.0,2,0.0,1.0,18-25,very_low
6746.0,1.0,0.0,5-Jul-20,0.0,10,18.0,1.0,1,,,,,,13.0,12.0,18.0,,0.047249134,82.84375,,0.0,,4,-1.0,2,0.0,1.0,18-25,very_low
6711.0,1.0,0.0,5-Jul-20,0.0,2,18.0,1.0,1,,,,,,5.0,0.0,17.0,,0.102801031,82.8125,,0.0,,4,-1.0,2,0.0,1.0,18-25,very_low
6791.0,1.0,0.0,5-Jul-20,0.0,14,18.0,1.0,1,,,25.0,1.0,,14.0,,17.0,,0.0,79.3125,,1.0,0.0,2,-1.0,2,0.0,1.0,18-25,very_low
-6634.0,,,5-Jul-20,0.0,14,19.0,1.0,1,,,24.0,1.0,,2.0,,18.0,,0.069159757,54.71875,,1.0,0.0,2,-1.0,1,0.0,0.5,18-25,very_low
6504.0,1.0,0.0,5-Jul-20,0.0,3,18.0,1.0,1,,,,,,16.0,0.0,17.0,,0.0,84.265625,1.0,0.0,,4,0.0,2,0.0,1.0,18-25,very_low
-6570.0,,,5-Jul-20,0.0,6,18.0,0.0,1,,,,,,11.0,0.0,17.0,,0.026873864,68.890625,,0.0,,4,-1.0,1,0.0,0.0,18-25,very_low
-6515.0,,,5-Jul-20,0.0,3,18.0,0.0,1,,,,,,19.0,0.0,16.0,,0.0,75.0,,0.0,,4,-1.0,1,0.0,0.0,18-25,very_low
-6507.0,,,5-Jul-20,0.0,3,18.0,0.0,1,,,,,,18.0,0.0,16.0,,0.0,77.3125,,0.0,,4,-1.0,1,0.0,0.0,18-25,very_low
-6783.0,,,5-Jul-20,0.0,3,42.0,1.0,3,1.0,2000.0,2.0,,39.0,15.0,3.0,16.0,2014.0,0.0,88.09375,,0.0,,4,-1.0,1,0.0,0.04,36-45,very_low
6595.0,1.0,0.0,5-Jul-20,0.0,1,18.0,1.0,1,1.0,500.0,2.0,1.0,,2.0,0.0,17.0,1.0,0.0,44.2734375,,1.0,0.0,2,-1.0,2,0.0,1.0,18-25,very_low
6733.0,1.0,0.0,5-Jul-20,0.0,2,18.0,1.0,1,,,,,,20.0,2.0,16.0,,0.064097664,58.2578125,,0.0,,4,-1.0,2,0.0,1.0,18-25,very_low
-6533.0,,,5-Jul-20,1.0,3,18.0,0.0,1,,,,,,15.0,0.0,16.0,,0.0,50.0546875,,0.0,,4,-1.0,1,0.05263157894736842,0.0,18-25,very_low
6751.0,1.0,0.0,5-Jul-20,0.0,2,19.0,1.0,1,,,62.0,1.0,,16.0,2.0,15.0,,0.354927952,45.6484375,,1.0,0.0,2,-1.0,2,0.0,0.5,18-25,very_low
6786.0,1.0,0.0,5-Jul-20,0.0,14,20.0,1.0,1,,,30.0,2.0,0.0,17.0,2.0,14.0,,0.148083315,81.359375,1.0,1.0,0.0,2,0.0,2,0.0,0.3333333333333333,18-25,very_low
6566.0,1.0,0.0,5-Jul-20,0.0,14,18.0,1.0,1,,,,,,20.0,0.0,13.0,,0.023636299,89.375,,0.0,,4,-1.0,2,0.0,1.0,18-25,very_low
6814.0,1.0,0.0,5-Jul-20,0.0,3,18.0,0.0,1,,,25.0,1.0,,15.0,0.0,14.0,,0.0,70.890625,,1.0,0.0,2,-1.0,2,0.0,0.0,18-25,very_low
-6582.0,,,5-Jul-20,0.0,14,19.0,1.0,1,,,32.0,1.0,,19.0,3.0,17.0,,0.0,57.9140625,,1.0,0.0,2,-1.0,1,0.0,0.5,18-25,very_low
6758.0,1.0,0.0,5-Jul-20,0.0,8,18.0,1.0,1,,,11.0,,0.0,10.0,0.0,13.0,,0.0,78.40625,1.0,0.0,,4,0.0,2,0.0,1.0,18-25,very_low
